,Seq Num,Obs ID,Instrument,Grating,Appr Exp ,Exposure ,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode ,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Gname
0,600076,316,ACIS-I,NONE,37.0,35.72,NGC 5128,Murray,201.365,-43.019,archived,FAINT,TE,6.918999059,247153.0,12/5/1999 21:36,12/30/2000 9:30,1600065,NORMAL GALAXIES,GTO,1,1,None,NGC 5128
1,600078,318,ACIS-S,NONE,14.5,14.63,NGC 4406,Murray,186.55,12.95,archived,FAINT,TE,14.52306009,212449.0,4/7/2000 7:36,4/20/2001 16:20,1600133,NORMAL GALAXIES,GTO,1,1,None,MESSIER 086
2,700021,349,ACIS-S,NONE,1.0,1.57,NGC 4258,Wilson,184.74099999999999,47.303000000000004,archived,VFAINT,TE,1.397166289,2194.0,3/8/2000 2:23,3/23/2001 10:40,1700035,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 106
3,700022,350,ACIS-S,NONE,14.5,14.04,NGC 4258,Wilson,184.74099999999999,47.303000000000004,archived,FAINT,TE,11.68287027,164036.0,4/17/2000 10:51,7/17/2001 9:30,1700035,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 106
4,700025,353,ACIS-S,NONE,1.0,0.82,M51,Wilson,202.468,47.198,archived,VFAINT,TE,1.000493552,822.0,3/21/2000 17:11,4/18/2001 18:30,1700035,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 051
5,700026,354,ACIS-S,NONE,15.0,14.86,M51,Wilson,202.468,47.198,archived,FAINT,TE,10.22507285,151967.0,6/20/2000 8:02,7/5/2001 15:28,1700035,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 051
6,700033,361,ACIS-I,NONE,34.0,33.25,M82,Garmire,148.963,69.679,archived,VFAINT,TE,11.19163271,372115.0,9/20/1999 11:21,11/3/2000 0:00,1700041,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 082
7,700050,378,ACIS-I,NONE,5.0,4.12,M82,Murray,148.946,69.683,archived,FAINT,TE,7.020606612000001,28894.0,12/30/1999 1:50,1/25/2001 9:30,1700066,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 082
8,700051,379,ACIS-I,NONE,5.0,8.94,M82,Murray,148.946,69.683,archived,VFAINT,TE,10.34783568,92458.0,3/11/2000 19:56,3/30/2001 8:30,1700066,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 082
9,700052,380,ACIS-I,NONE,5.0,5.0,M82,Murray,148.946,69.683,archived,VFAINT,TE,10.32082989,51583.0,5/7/2000 20:07,7/5/2001 10:00,1700066,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 082
10,700055,383,ACIS-S,NONE,2.0,2.13,NGC 253,Garmire,11.888,-25.288,archived,FAINT,TE,11.13169698,23740.0,8/16/2000 6:48,8/31/2001 14:55,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 0253
11,700056,384,ACIS-S,NONE,2.0,1.73,NGC 404,Garmire,17.362000000000002,35.718,archived,FAINT,TE,9.033179166,15640.0,8/30/2000 13:37,9/5/2001 17:05,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 0404
12,700060,388,ACIS-S,NONE,1.16,1.15,NGC 2787,Garmire,139.829,69.203,archived,FAINT,TE,6.514963552999999,7486.0,1/7/2000 23:53,3/8/2001 9:40,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 2787
13,700061,389,ACIS-S,NONE,2.0,1.75,NGC 2841,Garmire,140.511,50.976000000000006,archived,FAINT,TE,6.65098488,11634.0,12/20/1999 11:25,1/11/2001 12:15,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 2841
14,700062,390,ACIS-S,NONE,2.0,2.38,NGC 3031,Garmire,148.888,69.065,archived,FAINT,TE,11.69226998,27780.0,3/21/2000 0:41,4/28/2001 9:30,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 081
15,700063,391,ACIS-S,NONE,2.0,1.98,NGC 3368,Garmire,161.691,11.82,archived,FAINT,TE,9.407035533,18665.0,11/20/2000 4:34,11/29/2001 14:05,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 096
16,700064,392,ACIS-S,NONE,2.0,1.75,NGC 3489,Garmire,165.075,13.902000000000001,archived,FAINT,TE,9.717050502000001,17034.0,11/3/1999 8:16,4/27/2001 10:00,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 3489
17,700065,393,ACIS-S,NONE,2.0,1.76,NGC 3486,Garmire,165.1,28.975,archived,FAINT,TE,13.20073941,23172.0,11/3/1999 6:27,3/20/2001 17:20,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 3486
18,700066,394,ACIS-S,NONE,2.0,1.75,NGC 3627,Garmire,170.062,12.989,archived,FAINT,TE,12.38436795,21677.0,11/3/1999 9:07,3/20/2001 0:00,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 066
19,700067,395,ACIS-S,NONE,2.0,1.75,NGC 3628,Garmire,170.06799999999998,13.589,archived,FAINT,TE,11.62851987,20354.0,11/3/1999 7:23,5/3/2001 8:00,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 3628
20,700072,400,ACIS-S,NONE,2.0,2.5,NGC 4321,Garmire,185.72799999999998,15.822000000000001,archived,FAINT,TE,28.23875127,70528.0,11/6/1999 1:09,7/27/2001 10:15,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 100
21,700074,402,ACIS-S,NONE,2.0,1.24,NGC 4395,Garmire,186.454,33.547,archived,FAINT,TE,10.70811163,13296.0,4/17/2000 9:59,4/28/2001 9:30,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 4395
22,700076,404,ACIS-S,NONE,2.0,2.83,NGC 4565,Garmire,189.08599999999998,25.988000000000003,archived,FAINT,TE,5.468299431,15464.0,6/30/2000 3:05,7/17/2001 9:30,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 4565
23,700077,405,ACIS-S,NONE,2.0,1.69,NGC 4569,Garmire,189.208,13.163,archived,FAINT,TE,11.27040459,19015.0,2/17/2000 2:24,3/6/2001 15:00,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 090
24,700079,407,ACIS-S,NONE,2.0,1.77,NGC 4594,Garmire,189.995,-11.624,archived,FAINT,TE,1.22083279,2156.0,12/20/1999 14:22,1/11/2001 12:15,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 104
25,700081,409,ACIS-S,NONE,2.0,1.75,NGC 4725,Garmire,192.611,25.502,archived,FAINT,TE,6.826222335,11961.0,12/20/1999 13:26,1/11/2001 12:15,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,NGC 4725
26,700082,410,ACIS-S,NONE,2.0,2.31,NGC 4736,Garmire,192.72099999999998,41.12,archived,FAINT,TE,2.002743799,4633.0,6/24/2000 13:58,7/5/2001 15:37,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 094
27,700083,411,ACIS-S,NONE,2.0,1.8,NGC 4826,Garmire,194.18400000000003,21.685,archived,FAINT,TE,10.10043735,18158.0,3/27/2000 16:45,4/18/2001 17:40,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 064
28,700085,413,ACIS-S,NONE,2.0,2.42,NGC 5055,Garmire,198.955,42.028999999999996,archived,FAINT,TE,13.27801989,32093.0,4/15/2000 3:03,6/13/2001 9:45,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 063
29,700086,414,ACIS-S,NONE,2.0,1.14,NGC 5195,Garmire,202.495,47.268,archived,FAINT,TE,7.481013817000001,8509.0,1/23/2000 6:12,4/5/2001 9:30,1700068,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 051b
30,500031,735,ACIS-S,NONE,50.0,50.02,SN 1993J,Swartz,148.85399999999998,69.02,archived,FAINT,TE,11.74089648,587290.0,5/7/2000 5:31,5/24/2001 8:30,1500526,SN, SNR AND ISOLATED NS,GO,1,1,M81
31,600085,782,ACIS-S,NONE,100.0,96.78,NGC 1569,Martin,67.704,64.848,archived,FAINT,TE,10.89048653,1054014.0,4/11/2000 0:04,5/17/2001 8:15,1600169,NORMAL GALAXIES,GO,1,1,None,NGC 1569
32,600087,784,ACIS-S,NONE,40.0,39.26,NGC 4697,Sarazin,192.146,-5.789,archived,FAINT,TE,6.95321733,272998.0,1/15/2000 16:30,2/2/2001 10:00,1600191,NORMAL GALAXIES,GO,1,1,None,NGC 4697
33,600093,790,ACIS-S,NONE,45.0,43.61,NGC 253,Heckman,11.835,-25.206999999999997,archived,FAINT,TE,11.44307127,499025.0,12/27/1999 2:19,1/21/2001 14:00,1600352,NORMAL GALAXIES,GO,1,1,None,NGC 0253
34,600095,792,ACIS-S,NONE,10.0,10.04,IC 2574,WALTER,157.183,68.469,archived,VFAINT,TE,6.851275679,68769.0,1/7/2000 20:30,2/9/2001 10:30,1600401,NORMAL GALAXIES,GO,1,1,None,IC 2574
35,600096,793,ACIS-S,NONE,50.0,50.98,NGC 5236 (M83),Rieke,204.253,-29.866,archived,FAINT,TE,12.30994689,627564.0,4/29/2000 13:53,5/17/2001 17:05,1600489,NORMAL GALAXIES,GO,1,1,None,M83
36,600097,794,ACIS-S,NONE,57.0,50.9,NGC 891,Bregman,35.639,42.349,archived,VFAINT,TE,12.53914933,638272.0,11/1/2000 18:34,11/8/2001 10:15,1600497,NORMAL GALAXIES,GO,1,1,None,NGC 0891
37,600098,795,ACIS-S,NONE,40.0,39.17,NGC 1291,Irwin,49.328,-41.106,archived,FAINT,TE,9.284686708999999,363650.0,6/27/2000 21:58,7/18/2001 18:30,1600504,NORMAL GALAXIES,GO,1,1,None,NGC 1291:[LFF2012] 084
38,600100,797,ACIS-S,NONE,60.0,59.21,NGC 4631,Wang,190.53,32.542,archived,VFAINT,TE,10.62698762,629267.0,4/16/2000 16:54,5/3/2001 8:30,1600524,NORMAL GALAXIES,GO,1,1,None,NGC 4631
39,700113,808,ACIS-S,NONE,50.0,47.37,NGC 4736,Eracleous,192.72099999999998,41.12,archived,VFAINT,TE,1.713907698,81185.0,5/13/2000 3:11,6/14/2001 11:00,1700178,ACTIVE GALAXIES AND QUASARS,GO,1,1,None,MESSIER 094
40,700169,864,ACIS-S,NONE,50.0,49.12,NGC 4945,Madejski,196.365,-49.468,archived,FAINT,TE,23.13389512,1136313.0,1/27/2000 18:59,2/16/2001 10:50,1700726,ACTIVE GALAXIES AND QUASARS,GO,1,1,None,NGC 4945
41,700175,870,ACIS-S,NONE,25.0,23.86,NGC 404,LIRA,17.362000000000002,35.718,archived,FAINT,TE,6.5785596029999995,156984.0,12/19/1999 21:11,1/11/2001 12:15,1700766,ACTIVE GALAXIES AND QUASARS,GO,1,1,None,NGC 0404
42,700176,871,ACIS-S,NONE,10.0,10.25,UGC 6456,LIRA,172.005,78.993,archived,VFAINT,TE,2.857647332,29288.0,1/7/2000 17:00,2/8/2001 16:30,1700766,ACTIVE GALAXIES AND QUASARS,GO,1,1,None,UGC 06456
43,700177,872,ACIS-S,NONE,15.0,13.19,NGC 6503,LIRA,267.365,70.145,archived,FAINT,TE,7.536673375,99391.0,3/23/2000 7:42,4/28/2001 9:30,1700766,ACTIVE GALAXIES AND QUASARS,GO,1,1,None,NGC 6503
44,700187,882,ACIS-S,NONE,20.0,16.73,NGC 4395,Filippenko,186.454,33.547,archived,FAINT,TE,1.9155030659999999,32045.0,6/20/2000 3:03,6/28/2001 16:37,1700918,ACTIVE GALAXIES AND QUASARS,GO,1,1,None,NGC 4395
45,600111,934,ACIS-S,NONE,100.0,98.38,M101,Snowden,210.794,54.36,archived,FAINT,TE,10.70308502,1052966.0,3/26/2000 0:19,5/3/2001 8:30,1900441,NORMAL GALAXIES,GO,1,1,None,MESSIER 101
46,900014,942,ACIS-S,NONE,50.0,49.21,NGC 4244,Wang,184.375,37.809,archived,VFAINT,TE,10.01914144,493082.0,5/20/2000 12:47,6/1/2001 8:45,1900798,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,1,1,None,NGC 4244
47,600112,962,ACIS-I,NONE,37.0,36.5,NGC 5128,Murray,201.365,-43.019,archived,FAINT,TE,9.628341373,351476.0,5/17/2000 22:57,5/30/2001 9:00,1600065,NORMAL GALAXIES,GTO,1,1,None,NGC 5128
48,600113,963,ACIS-S,NONE,14.5,0.0,NGC 4406,Murray,186.55,12.95,archived,FAINT,TE,,0.0,4/7/2000 3:21,5/5/2001 9:00,1600133,NORMAL GALAXIES,GTO,1,1,None,MESSIER 086
49,600114,969,ACIS-S,NONE,15.0,13.99,NGC 253,Heckman,11.888,-25.288,archived,FAINT,TE,8.864492299,123979.0,12/16/1999 12:11,1/5/2001 9:30,1600352,NORMAL GALAXIES,GO,1,1,None,NGC 0253
50,700033,1302,ACIS-I,NONE,16.0,15.52,M82,Garmire,148.963,69.679,archived,VFAINT,TE,10.91889408,169409.0,9/20/1999 21:10,11/3/2000 0:00,1700041,ACTIVE GALAXIES AND QUASARS,GTO,1,1,None,MESSIER 082
51,600121,1564,ACIS-S,NONE,5.0,5.14,UGC 4305,Murray,124.875,70.705,archived,FAINT,TE,3.880894062,19964.0,11/2/2001 6:26,11/9/2002 14:42,2600091,NORMAL GALAXIES,GTO,2,2,None,Holmberg II
52,600135,1578,ACIS-S,NONE,15.0,14.28,NGC4111,Murray,181.763,43.065,archived,FAINT,TE,9.425960513,134566.0,4/3/2001 0:56,6/11/2002 13:04,2600095,NORMAL GALAXIES,GTO,2,2,None,NGC 4111
53,600136,1579,ACIS-S,NONE,20.0,19.52,NGC 4485/NGC 4490,Murray,187.63,41.65,archived,FAINT,TE,10.05391318,196245.0,11/3/2000 1:24,11/16/2001 13:50,2600098,NORMAL GALAXIES,GTO,2,2,None,NGC 4485
54,600143,1586,ACIS-S,NONE,20.0,18.51,NGC4594,Murray,189.99599999999998,-11.624,archived,FAINT,TE,10.3215034,191098.0,5/31/2001 3:57,6/6/2002 13:45,2600103,NORMAL GALAXIES,GTO,2,2,None,MESSIER 104
55,600144,1587,ACIS-S,NONE,30.0,31.52,NGC3379,Murray,161.958,12.582,archived,FAINT,TE,9.478894644,298758.0,2/13/2001 1:31,2/21/2002 8:50,2600102,NORMAL GALAXIES,GTO,2,2,None,MESSIER 105
56,700234,1618,ACIS-S,NONE,22.0,20.94,NGC4258,Wilson,184.74,47.303999999999995,archived,VFAINT,TE,10.64290613,222873.0,5/28/2001 21:20,6/4/2002 11:15,2700131,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,MESSIER 106
57,700237,1621,ACIS-S,NONE,2.0,1.88,NGC4550,Wilson,188.875,12.222000000000001,archived,VFAINT,TE,0.605355324,1141.0,3/24/2001 3:53,3/28/2002 14:23,2700131,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,NGC 4550
58,700238,1622,ACIS-S,NONE,29.0,26.81,M51,Wilson,202.468,47.198,archived,VFAINT,TE,10.99535251,294765.0,6/23/2001 18:46,7/9/2002 13:45,2700131,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,MESSIER 051
59,700240,1624,ACIS-S,NONE,2.0,2.25,NGC5866,Wilson,226.622,55.763999999999996,archived,VFAINT,TE,0.5953505960000001,1338.0,1/10/2002 17:42,1/21/2003 10:38,2700131,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,NGC 5866
60,700249,1633,ACIS-S,NONE,2.0,1.91,NGC 660,Garmire,25.756999999999998,13.64,archived,FAINT,TE,9.244012819,17699.0,1/28/2001 1:32,1/30/2002 15:55,2700058,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,NGC 0660
61,700250,1634,ACIS-S,NONE,2.0,1.72,IC 1727,Garmire,26.875,27.331999999999997,archived,FAINT,TE,15.53675872,26753.0,2/7/2001 5:39,2/14/2002 9:10,2700058,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,IC 1727
62,700251,1635,ACIS-S,NONE,2.0,1.93,NGC 2541,Garmire,123.66799999999999,49.06399999999999,archived,FAINT,TE,15.11679408,29121.0,10/26/2000 3:19,11/3/2001 14:45,2700058,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,NGC 2541
63,700252,1636,ACIS-S,NONE,2.0,1.73,NGC 2683,Garmire,133.172,33.419000000000004,archived,FAINT,TE,10.29082777,17850.0,10/26/2000 7:21,12/12/2001 18:15,2700058,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,NGC 2683
64,700253,1637,ACIS-S,NONE,2.0,1.73,NGC 3623,Garmire,169.732,13.091,archived,FAINT,TE,9.860835543,17073.0,11/3/2000 7:25,11/8/2001 10:15,2700058,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,MESSIER 065
65,700254,1638,ACIS-S,NONE,2.0,1.74,NGC 4150,Garmire,182.638,30.404,archived,FAINT,TE,9.290621372,16142.0,10/29/2000 17:53,11/16/2001 13:50,2700058,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,NGC 4150
66,700256,1640,ACIS-S,NONE,2.0,2.02,NGC 6503,Garmire,267.363,70.146,archived,FAINT,TE,26.07893687,52550.0,10/27/2000 23:50,11/20/2001 11:06,2700058,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,NGC 6503
67,600148,2014,ACIS-S,NONE,40.0,35.59,NGC2403,Cappi,114.21600000000001,65.6,archived,FAINT,TE,17.574463199999997,625557.0,4/17/2001 4:17,4/24/2002 11:34,2600189,NORMAL GALAXIES,GO,2,2,None,NGC 2403
68,600159,2025,ACIS-S,NONE,60.0,59.36,NGC 3556,Wang,167.88,55.674,archived,FAINT,TE,10.019411999999999,594787.0,9/8/2001 13:56,9/14/2002 17:20,2600517,NORMAL GALAXIES,GO,2,2,None,MESSIER 108
69,600160,2026,ACIS-S,NONE,10.0,9.38,NGC 4559,Roberts,188.967,27.934,archived,FAINT,TE,3.01205865,28239.0,1/14/2001 16:23,1/24/2002 12:45,2600539,NORMAL GALAXIES,GO,2,2,None,NGC 4559
70,600161,2027,ACIS-S,NONE,10.0,10.71,NGC 4559,Roberts,188.967,27.934,archived,FAINT,TE,3.1635653280000002,33873.0,6/4/2001 1:13,6/11/2002 13:05,2600539,NORMAL GALAXIES,GO,2,2,None,NGC 4559
71,600162,2028,ACIS-S,NONE,10.0,9.58,NGC 5204 X-1,Roberts,202.41299999999998,58.417,archived,FAINT,TE,1.878565389,18004.0,1/9/2001 22:55,1/22/2002 8:45,2600539,NORMAL GALAXIES,GO,2,2,None,NGC 5204
72,600163,2029,ACIS-S,NONE,10.0,9.02,NGC 5204 X-1,Roberts,202.41299999999998,58.417,archived,FAINT,TE,1.6207696169999999,14617.0,5/2/2001 19:03,5/10/2002 16:17,2600539,NORMAL GALAXIES,GO,2,2,None,NGC 5204
73,600164,2030,ACIS-S,NONE,30.0,26.42,NGC 4214,Heckman,183.91099999999997,36.328,archived,FAINT,TE,10.06174211,265851.0,10/16/2001 19:10,10/26/2002 15:14,2600546,NORMAL GALAXIES,GO,2,2,None,NGC 4214
74,600165,2031,ACIS-S,NONE,30.0,26.6,NGC 4449,Heckman,187.05,44.095,archived,FAINT,TE,9.571823391,254577.0,2/4/2001 17:50,2/8/2002 9:15,2600546,NORMAL GALAXIES,GO,2,2,None,NGC 4449
75,600166,2032,ACIS-S,NONE,60.0,56.63,NGC 5253,Heckman,204.983,-31.64,archived,FAINT,TE,11.25224741,637185.0,1/13/2001 22:36,1/24/2002 12:45,2600546,NORMAL GALAXIES,GO,2,2,None,NGC 5253
76,600173,2039,ACIS-S,NONE,60.0,57.96,NGC 3628,Strickland,170.071,13.589,archived,FAINT,TE,9.351397936,542011.0,12/2/2000 6:17,12/5/2001 18:10,2600564,NORMAL GALAXIES,GO,2,2,None,NGC 3628
77,600174,2040,ACIS-S,NONE,36.0,36.98,NGC3115,Irwin,151.308,-7.718999999999999,archived,FAINT,TE,10.32328197,381740.0,6/14/2001 10:30,6/21/2002 10:00,2600578,NORMAL GALAXIES,GO,2,2,None,NGC 3115
78,600191,2057,ACIS-S,NONE,47.0,46.36,NGC 628,Prestwich,24.174,15.783,archived,FAINT,TE,10.11985839,469115.0,6/19/2001 19:02,6/25/2001 8:55,2600758,NORMAL GALAXIES,GO,2,2,None,MESSIER 074
79,600192,2058,ACIS-S,NONE,47.0,46.17,NGC 628,Prestwich,24.174,15.783,archived,FAINT,TE,10.48303246,483963.0,10/19/2001 4:07,10/26/2001 15:16,2600758,NORMAL GALAXIES,GO,2,2,None,MESSIER 074
80,600193,2059,ACIS-S,NONE,35.0,36.53,NGC 1291,Prestwich,49.326,-41.108000000000004,archived,FAINT,TE,31.07711423,1135244.0,11/7/2000 5:27,11/30/2000 16:20,2600758,NORMAL GALAXIES,GO,2,2,None,NGC 1291:[LFF2012] 084
81,600198,2064,ACIS-S,NONE,10.0,9.84,NGC 5236,Prestwich,204.253,-29.866,archived,FAINT,TE,19.06454071,187629.0,9/4/2001 23:57,9/12/2001 11:30,2600758,NORMAL GALAXIES,GO,2,2,None,MESSIER 083
82,600199,2065,ACIS-S,NONE,10.0,9.63,NGC 5457,Prestwich,210.80200000000002,54.349,archived,FAINT,TE,9.266698108,89239.0,10/29/2000 8:04,5/3/2001 17:12,2600758,NORMAL GALAXIES,GO,2,2,None,MESSIER 101
83,600209,2075,ACIS-S,NONE,20.0,19.76,HE 2-10,Martin,129.063,-26.409000000000002,archived,FAINT,TE,6.067070947,119856.0,3/23/2001 4:51,3/28/2002 9:49,2600930,NORMAL GALAXIES,GO,2,2,None,ESO 495- G 021
84,600210,2076,ACIS-S,NONE,60.0,53.43,NGC 3077,Martin,150.838,68.734,archived,FAINT,TE,6.06560215,324110.0,3/7/2001 18:48,3/16/2002 16:50,2600930,NORMAL GALAXIES,GO,2,2,None,NGC 3077
85,700338,2148,ACIS-S,NONE,50.0,45.82,NGC 4051,Uttley,180.79,44.531000000000006,archived,FAINT,TE,1.931911177,88528.0,2/6/2001 6:23,2/14/2002 9:10,2700521,ACTIVE GALAXIES AND QUASARS,TOO,2,2,None,NGC 4051
86,700387,2197,ACIS-S,NONE,30.0,28.0,NGC 5055,Zezas,198.955,42.03,archived,FAINT,TE,7.356302325,205944.0,8/27/2001 2:12,8/31/2002 10:00,2700723,ACTIVE GALAXIES AND QUASARS,GO,2,2,None,MESSIER 063
87,700388,2198,ACIS-S,NONE,30.0,29.46,NGC 7331,Zezas,339.267,34.416,archived,FAINT,TE,3.4678188160000003,102163.0,1/27/2001 16:41,1/30/2002 15:55,2700723,ACTIVE GALAXIES AND QUASARS,GO,2,2,None,NGC 7331
88,900082,2255,ACIS-I,NONE,60.0,59.36,NGC 55,Ota,3.785,-39.22,archived,FAINT,TE,7.162478245,425136.0,9/11/2001 6:24,9/18/2002 14:00,2900778,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,2,2,None,NGC 0055
89,900087,2260,ACIS-I,NONE,4.5,4.3,1AXG J104645+1140,Ueda,161.691,11.673,archived,FAINT,TE,19.40099798,83364.0,11/4/2000 22:24,11/16/2001 13:50,2900892,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,2,2,None,nan
90,700391,2340,ACIS-S,NONE,7.0,6.93,NGC4258,Wilson,184.74,47.303999999999995,archived,VFAINT,TE,1.074737168,7453.0,5/29/2001 3:36,6/4/2002 11:15,2700131,ACTIVE GALAXIES AND QUASARS,GTO,2,2,None,MESSIER 106
91,400166,2686,ACIS-S,NONE,3.0,2.96,NGC 4559,Bregman,188.96099999999998,27.913,archived,FAINT,TE,10.45825236,30982.0,3/14/2002 5:12,3/21/2003 10:11,3400017,BH AND NS BINARIES,GO,3,3,CXO-HST,NGC 4559
92,600216,2879,ACIS-S,NONE,36.0,33.73,NGC5866 (M102),Sarazin,226.622,55.763999999999996,archived,VFAINT,TE,7.274855099999999,245410.0,11/14/2002 2:36,11/15/2003 20:20,3600029,NORMAL GALAXIES,GO,3,3,None,M102
93,600222,2885,ACIS-S,NONE,4.6,4.68,NGC 5408,Kaaret,210.838,-41.379,archived,FAINT,TE,1.43863077,6737.0,5/7/2002 13:44,5/13/2002 6:19,3600280,NORMAL GALAXIES,GO,3,3,None,NGC 5408
94,600253,2916,ACIS-S,NONE,10.0,9.34,IC 342 X-1,Roberts,56.48,68.082,archived,FAINT,TE,1.7624173859999999,16455.0,4/29/2002 14:41,5/6/2003 6:18,3600365,NORMAL GALAXIES,GO,3,3,None,IC 342 X-1
95,600254,2917,ACIS-S,NONE,10.0,9.93,IC 342 X-1,Roberts,56.48,68.082,archived,FAINT,TE,2.185109822,21699.0,8/26/2002 10:26,8/30/2003 10:50,3600365,NORMAL GALAXIES,GO,3,3,None,IC 342 X-1
96,600255,2918,ACIS-S,NONE,25.0,21.97,NGC 3628,Roberts,170.15599999999998,13.574000000000002,archived,FAINT,TE,10.0000357,219711.0,4/6/2002 6:43,4/11/2003 10:14,3600365,NORMAL GALAXIES,GO,3,3,None,NGC 3628
97,600256,2919,ACIS-S,NONE,25.0,22.48,NGC 3628,Roberts,170.15599999999998,13.574000000000002,archived,FAINT,TE,11.15029172,250605.0,7/4/2002 22:56,7/9/2003 10:35,3600365,NORMAL GALAXIES,GO,3,3,None,NGC 3628
98,600262,2925,ACIS-I,NONE,30.0,28.11,NGC 6822,Tennant,296.23400000000004,-14.800999999999998,archived,VFAINT,TE,4.481941263,126004.0,11/4/2002 12:28,11/7/2003 20:17,3600450,NORMAL GALAXIES,GO,3,3,None,NGC 6822
99,600270,2933,ACIS-S,NONE,20.0,18.02,M82,Strickland,148.969,69.68,archived,FAINT,TE,14.25700644,256964.0,6/18/2002 18:47,6/21/2003 8:58,3600504,NORMAL GALAXIES,GO,3,3,None,MESSIER 082
100,600271,2934,ACIS-S,NONE,40.0,39.64,NGC3377,Irwin,161.924,13.982999999999999,archived,VFAINT,TE,9.955705729,394664.0,1/6/2003 8:21,1/16/2004 20:15,3600627,NORMAL GALAXIES,GO,3,3,None,NGC 3377
101,600286,2949,ACIS-S,NONE,35.0,34.21,NGC 5102,Kraft,200.487,-36.63,archived,VFAINT,TE,4.794577611,164014.0,5/21/2002 8:44,5/29/2003 6:15,3600574,NORMAL GALAXIES,GO,3,3,None,NGC 5102
102,600287,2950,ACIS-S,NONE,20.0,19.9,NGC 1313,Murray,49.633,-66.51899999999999,archived,VFAINT,TE,9.019141136,179495.0,10/13/2002 20:05,10/16/2003 20:20,3601013,NORMAL GALAXIES,GTO,3,3,None,NGC 1313
103,700415,2976,ACIS-S,NONE,25.0,24.64,NGC 4725,Garmire,192.611,25.502,archived,FAINT,TE,10.24017774,252355.0,12/2/2002 15:48,12/4/2003 20:15,3700052,ACTIVE GALAXIES AND QUASARS,GTO,3,3,None,NGC 4725
104,700417,2978,ACIS-S,NONE,50.0,44.59,CEN-A,Murray,201.37,-43.016999999999996,archived,FAINT,TE,8.756961215,390465.0,9/3/2002 2:42,9/11/2003 6:18,3700075,ACTIVE GALAXIES AND QUASARS,GTO,3,3,None,NGC 5128
105,700451,3012,ACIS-S,NONE,44.0,42.88,NGC 1808,Maloney,76.926,-37.513000000000005,archived,FAINT,TE,10.29271935,441324.0,12/19/2002 7:18,12/23/2003 20:16,3700317,ACTIVE GALAXIES AND QUASARS,GO,3,3,None,NGC 1808
