srcid,src_num,detid,observation_id,observation_oid,ra,dec,duration,IAUNAME,ra_2,dec_2,IAUstripped,MJD,FIBERID,PLATE,CSC21P_name,CHANDRA_OBSID, OBSDATE, TIME
205518301010118,109,105518302010109,0551830201,60759,210.20027631525,2.7840318146643,112348,4XMM J140048.2+024703,210.2009915791192,2.783888266872168,J140048.2+024701,55332.0,556.0,4033.0,2CXO J140048.2+024701,496,2000-04-29,10.7
200943101010104,155,100943102010155,0094310201,54778,334.42400259821,0.15302376946708,79399,4XMM J221741.7+000908,334.42356130124506,0.1520843737717409,J221741.6+000907,52140.0,356.0,375.0,2CXO J221741.6+000907,1694,2001-07-10,77.9
201476101010029,26,101476101010029,0147610101,56734,184.65422003778,14.512239942174,47365,4XMM J121837.0+143044,184.6542519124193,14.512436418767308,J121837.0+143044,56003.0,880.0,5395.0,2CXO J121837.0+143044,17462,2015-02-16,44.5
202016903010019,20,102016903010019,0201690301,57490,185.40609069938,29.950327211034,30035,4XMM J122137.4+295701,185.4058955491713,29.9502892975749,J122137.4+295701,53827.0,150.0,2232.0,2CXO J122137.4+295701,399,2000-07-07,1.9
201530301010056,9,102124810010009,0212481001,58102,10.303763643808,25.562743741376,3091,4XMM J004112.9+253346,10.30408478584485,25.563107269644508,J004112.9+253347,56301.0,475.0,6286.0,2CXO J004112.9+253347,7608,2007-07-11,3.0
200842306010012,12,100842306010012,0084230601,54589,139.74511917286,51.727550517008,19978,4XMM J091858.8+514339,139.74517507109397,51.72773897136474,J091858.7+514340,56607.0,680.0,5730.0,2CXO J091858.7+514340,533,2000-09-05,11.3
208427301010097,97,108427301010097,0842730101,70630,164.091363472,42.301852802297,83762,4XMM J105622.0+421808,164.0920394798834,42.302195347916246,J105622.0+421807,55654.0,642.0,4624.0,2CXO J105622.0+421807,17063,2015-03-02,23.4
202033607010121,60,103023507010058,0302350701,58369,150.4904143246,2.63500914222,18037,4XMM J100157.7+023804,150.49064254989906,2.63462829760258,J100157.7+023804,55630.0,940.0,4737.0,2CXO J100157.7+023804,15207,2012-11-25,14.9
201090701010028,9,106754402010007,0675440201,62843,158.81551474819,39.652536479746,29420,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
206004506010008,9,106004506010008,0600450601,61234,247.01621109752,27.694746584202,15334,4XMM J162803.8+274141,247.01662240139933,27.694308573640583,J162803.9+274139,55751.0,379.0,5005.0,2CXO J162803.9+274139,13888,2011-11-14,11.6
201016402010014,14,101016402010014,0101640201,54912,29.952763595883,0.50514427650241,11511,4XMM J015948.6+003018,29.952684622295465,0.5057025436371161,J015948.6+003021,55478.0,650.0,4234.0,2CXO J015948.6+003021,5777,2005-09-02,19.9
205011702010075,75,105011702010075,0501170201,59871,149.762732181,2.1807446662813,34211,4XMM J095903.0+021050,149.7624419540149,2.180016332298372,J095902.9+021048,55630.0,275.0,4737.0,2CXO J095902.9+021048,8013,2007-01-04,48.1
205007601010059,59,105007601010059,0500760101,59833,168.28266654906,13.392216006098,49964,4XMM J111307.8+132331,168.28252777268472,13.39216635414459,J111307.8+132331,53379.0,129.0,1752.0,2CXO J111307.8+132331,4216,2003-11-01,39.6
201096608010064,42,101096610010042,0109661001,55274,203.75061211713,37.942421311654,85604,4XMM J133500.1+375632,203.7507263547559,37.9424791939464,J133500.1+375632,55590.0,534.0,3987.0,2CXO J133500.1+375632,2236,2001-06-08,29.8
201451902010030,35,108842203010035,0884220301,71285,229.06684022252,56.283959621925,64646,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
208228201010051,51,108228201010051,0822820101,69565,243.07064341605,29.572971796696,20762,4XMM J161216.9+293422,243.069651519957,29.57305907731976,J161216.7+293423,52876.0,143.0,1406.0,2CXO J161216.7+293423,4798,2004-01-14,4.4
200960201010003,13,103040306010012,0304030601,58569,184.5294587212,29.936402126454,98471,4XMM J121807.1+295611,184.5297869584357,29.9365062085182,J121807.1+295611,53827.0,228.0,2232.0,2CXO J121807.1+295611,849,2000-05-26,10.0
201475112010065,25,106060301010026,0606030101,61623,163.7456478699,57.648924615687,45183,4XMM J105458.9+573856,163.745977772576,57.64882814060254,J105459.0+573855,56666.0,492.0,7102.0,2CXO J105459.0+573855,1683,2001-07-05,4.7
203059003010035,39,103059003010035,0305900301,58741,197.21763017521,21.472264825923,12937,4XMM J130852.2+212818,197.2178347046571,21.47195866496753,J130852.2+212819,56066.0,251.0,5992.0,2CXO J130852.2+212819,731,2000-06-24,9.5
203038203010016,18,103038203010016,0303820301,58555,138.89003741162,29.601733559567,39998,4XMM J091533.6+293606,138.89018361766824,29.60139401859435,J091533.6+293604,56304.0,352.0,5804.0,2CXO J091533.6+293604,4209,2002-12-16,19.2
207626108010057,54,107626108010057,0762610801,66920,170.06041845749,53.045927400607,7042,4XMM J112014.4+530245,170.0610432240751,53.04626339746845,J112014.6+530246,56637.0,437.0,6698.0,2CXO J112014.6+530246,3951,2003-07-05,89.1
200928001010015,20,105022202010020,0502220201,59972,127.91293420923,52.701560773878,81038,4XMM J083139.0+524205,127.9129610476968,52.70150226506805,J083139.1+524205,51883.0,191.0,444.0,2CXO J083139.1+524205,1643,2000-10-11,9.1
201109302015076,28,108027103010028,0802710301,68534,150.49403044145,55.526141786326,19442,4XMM J100158.2+553135,150.49290180356007,55.5264832897039,J100158.3+553135,56011.0,80.0,5743.0,2CXO J100158.3+553135,7851,2006-12-27,4.7
200731403010015,12,103021405010012,0302140501,58336,241.24105121496,32.881896771132,8194,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
205022202010158,132,105022203010141,0502220301,59973,127.8768864459,52.75068837479,82718,4XMM J083130.3+524503,127.87681077572675,52.750808523262165,J083130.4+524502,51883.0,200.0,444.0,2CXO J083130.4+524502,1643,2000-10-11,9.1
206534506010044,42,106534506010044,0653450601,62108,161.51729999946,4.4080198312787,47434,4XMM J104604.1+042428,161.51739489156375,4.408304766027058,J104604.1+042429,55648.0,31.0,4773.0,2CXO J104604.1+042429,10476,2009-02-01,9.9
202032802010008,8,102032802010008,0203280201,57687,121.42384791264,24.174445051986,7036,4XMM J080541.7+241028,121.4235143726458,24.174834847633644,J080541.6+241029,55863.0,568.0,4469.0,2CXO J080541.6+241029,9270,2007-12-18,10.0
201445701010002,2,106511403010002,0651140301,61826,206.90164021431,17.567938289235,7669,4XMM J134736.4+173404,206.90166743381383,17.56793972168584,J134736.4+173404,54233.0,442.0,2742.0,2CXO J134736.4+173404,10561,2008-11-29,2.0
202112801010015,11,102112801010015,0211280101,58068,355.83008726133,0.35488761043865,42551,4XMM J234319.2+002117,355.83010355783244,0.35467909219556,J234319.2+002116,55449.0,899.0,4213.0,2CXO J234319.2+002116,5786,2005-10-17,29.8
204049656010024,12,104049657010011,0404965701,59339,34.817202093797,-5.9571101351316,14038,4XMM J021916.0-055726,34.8169446204725,-5.957480019173027,J021916.0-055726,55866.0,615.0,4391.0,2CXO J021916.0-055726,23740,2020-10-31,7.0
200851501010023,25,100851501010023,0085150101,54598,132.25924655208,45.000998044534,45999,4XMM J084902.2+450003,132.25955381546817,45.0013107694644,J084902.2+450004,56226.0,663.0,4684.0,2CXO J084902.2+450004,927,2000-05-04,125.2
203032602010043,90,103032605010081,0303260501,58497,158.30306881723,57.700944933215,26741,4XMM J103312.6+574203,158.30292702725785,57.70087782139418,J103312.7+574203,56657.0,697.0,7088.0,2CXO J103312.7+574203,1698,2001-05-17,73.0
200731403010015,16,107644602010018,0764460201,66295,241.24059491966,32.881912745711,118395,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
201125217010043,14,108244508010014,0824450801,69005,187.16284612121,44.030369667782,83763,4XMM J122839.0+440149,187.1628053080542,44.03059594409195,J122839.0+440150,56367.0,414.0,6636.0,2CXO J122839.0+440150,2031,2001-02-04,26.6
200930302010011,11,100930302010011,0093030201,54723,322.48781637961,0.0356804518886209,55291,4XMM J212957.0+000208,322.4877408735431,0.0357469759506893,J212957.0+000208,55476.0,63.0,4193.0,2CXO J212957.0+000208,552,2000-10-21,10.0
201090701010028,30,101090701010028,0109070101,55148,158.81557486177,39.651772001839,12800,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
206931802010057,50,106931802010057,0693180201,63298,168.99277274096,1.44389170236,60263,4XMM J111558.2+012638,168.99312816322288,1.4439597402865858,J111558.3+012638,55656.0,320.0,4731.0,2CXO J111558.3+012638,3275,2003-01-23,15.9
201451902010030,54,107295613010059,0729561301,65227,229.0670685387,56.283990502765,42041,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
207818303010028,32,107818303010028,0781830301,67122,164.78768664242,7.8143489544745,50100,4XMM J105909.0+074851,164.78727909316797,7.814896793866634,J105908.9+074853,52646.0,566.0,1002.0,2CXO J105908.9+074853,22500,2020-02-28,19.8
205026901010027,30,105512802010031,0551280201,60719,178.70828205825,23.323406324224,60428,4XMM J115449.9+231924,178.70825494520932,23.32339794661052,J115449.9+231924,56330.0,288.0,6404.0,2CXO J115449.9+231924,537,2000-06-23,9.6
201128305015080,78,101128305015080,0112830501,55852,182.54446551663,39.383333833691,19700,4XMM J121010.6+392300,182.54444854398932,39.38366180984765,J121010.6+392301,56366.0,454.0,6632.0,2CXO J121010.6+392301,348,2000-03-07,27.7
201109302010047,52,108027108010052,0802710801,68914,150.24833296279,55.861490943654,22763,4XMM J100059.4+555139,150.24787934990104,55.86116342175639,J100059.4+555140,56624.0,522.0,7084.0,2CXO J100059.4+555140,362,2000-04-16,47.7
201090701010028,37,108650110010037,0865011001,71119,158.81573382973,39.652619765329,85141,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
206946510010093,93,106946510010093,0694651001,65148,167.1679318073,34.09730676938,20541,4XMM J110840.3+340550,167.16715938953166,34.09790652817455,J110840.1+340552,53466.0,132.0,2034.0,2CXO J110840.1+340552,21503,2018-11-17,9.6
201125217010049,53,108244508010053,0824450801,69005,187.04709462747,44.220270173361,83763,4XMM J122811.3+441313,187.0469592445205,44.22032599358055,J122811.2+441313,56367.0,420.0,6636.0,2CXO J122811.2+441313,938,2000-10-04,5.6
201451902010030,29,101451901010029,0145190101,56633,229.06758984766,56.283975653579,50296,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
207845213010081,39,107845214010039,0784521401,68059,247.45017270769,40.040838582148,34851,4XMM J162948.1+400226,247.45017755049437,40.04002528109986,J162948.0+400224,56072.0,100.0,6045.0,2CXO J162948.0+400224,5618,2005-11-04,27.4
200813408010016,14,100813408010016,0081340801,54529,183.47844468186,2.7983135941272,19998,4XMM J121354.8+024753,183.4784141619083,2.797990779441992,J121354.8+024752,52024.0,633.0,517.0,2CXO J121354.8+024752,4110,2003-04-15,10.0
201086702010032,34,101086702010032,0108670201,55134,224.47193602712,22.406438054309,37342,4XMM J145753.2+222423,224.4719586391011,22.406291676950843,J145753.2+222422,54510.0,429.0,2150.0,2CXO J145753.2+222422,7709,2007-03-23,7.1
206936625010051,53,106936625010051,0693662501,63363,137.73279306006,17.705259096826,29745,4XMM J091055.8+174218,137.7323499391823,17.70537839931458,J091055.7+174218,55987.0,718.0,5301.0,2CXO J091055.7+174218,3587,2003-02-23,17.9
205508501015103,100,105508501015103,0550850101,60655,120.54764213251,0.82850781683468,41034,4XMM J080211.4+004942,120.54669496762811,0.8285094131148335,J080211.2+004942,55892.0,706.0,4745.0,2CXO J080211.2+004942,10127,2009-09-14,36.8
204022503010012,13,104022503010012,0402250301,59102,197.98153261608,22.016811334774,12141,4XMM J131155.5+220100,197.98167294693636,22.01656826069616,J131155.5+220059,56066.0,122.0,5992.0,2CXO J131155.5+220059,7898,2007-03-08,10.9
201125503010036,39,101125503010036,0112550301,55750,189.05917484017,25.839693033363,10007,4XMM J123614.2+255022,189.0597070437194,25.839391036482457,J123614.3+255022,54498.0,580.0,2659.0,2CXO J123614.3+255022,404,2000-06-30,2.8
204008501010013,14,105541801010014,0554180101,60924,136.20461009065,34.098743050036,58718,4XMM J090449.1+340555,136.20452890087552,34.09877825167918,J090449.0+340555,56354.0,935.0,5812.0,2CXO J090449.0+340555,15192,2014-01-06,90.5
202024601010037,37,102024601010037,0202460101,57609,205.86572221734,0.00231147198049808,33535,4XMM J134327.7+000008,205.8659495786137,0.0023460664121431,J134327.8+000008,55630.0,773.0,4043.0,2CXO J134327.8+000008,2249,2001-01-08,9.8
201042601010066,65,101042601010066,0104260101,55017,210.39366741283,54.341966002899,40500,4XMM J140134.4+542031,210.3949824773056,54.342245436772096,J140134.7+542032,52797.0,45.0,1323.0,2CXO J140134.7+542032,4733,2004-05-07,24.8
203002106010008,5,103002106010008,0300210601,58116,356.19308100034,9.0940084676476,28141,4XMM J234446.3+090538,356.1931274408752,9.09396200676222,J234446.3+090538,56190.0,740.0,6160.0,2CXO J234446.3+090538,4941,2004-05-17,16.1
205026901010027,35,105512801010034,0551280101,60718,178.70808192921,23.32347045664,64425,4XMM J115449.9+231924,178.70825494520932,23.32339794661052,J115449.9+231924,56330.0,288.0,6404.0,2CXO J115449.9+231924,537,2000-06-23,9.6
201454801010065,63,101454801010065,0145480101,56646,213.9117566449,-0.48026014077905,21696,4XMM J141539.0-002847,213.91265298682185,-0.4804919146188769,J141539.0-002849,55635.0,2.0,4034.0,2CXO J141539.0-002849,12904,2011-03-12,32.9
201476301015036,40,101476301015036,0147630101,56735,160.47478454483,39.995631302989,26462,4XMM J104153.9+395944,160.47408547385612,39.99630076741045,J104153.7+395946,55620.0,118.0,4633.0,2CXO J104153.7+395946,1652,2001-02-04,26.8
204044102010001,9,107474001510009,0747400151,66160,18.842151093103,0.25513835941973,5247,4XMM J011522.2+001518,18.84246855558638,0.2551929880827085,J011522.1+001518,52202.0,497.0,695.0,2CXO J011522.1+001518,3204,2002-11-01,37.6
204049672010015,13,108212505010013,0821250501,69612,33.550968320297,-4.3939726764179,120058,4XMM J021412.2-042338,33.55080582304748,-4.39427061947865,J021412.1-042339,56662.0,723.0,7237.0,2CXO J021412.1-042339,20536,2017-09-24,9.9
204008501010013,13,104008501010013,0400850101,58966,136.20494532059,34.098997490873,30176,4XMM J090449.1+340555,136.20452890087552,34.09877825167918,J090449.0+340555,56354.0,935.0,5812.0,2CXO J090449.0+340555,15192,2014-01-06,90.5
201112702015016,15,105517805015010,0551780501,60757,227.66194908622,5.8922328608686,29338,4XMM J151038.8+055331,227.66187996851968,5.892436472743274,J151038.8+055332,55710.0,408.0,4878.0,2CXO J151038.8+055332,891,2000-04-12,19.8
200960201010003,13,101091413010014,0109141301,55178,184.52973710173,29.936521784042,128563,4XMM J121807.1+295611,184.5297869584357,29.9365062085182,J121807.1+295611,53827.0,228.0,2232.0,2CXO J121807.1+295611,849,2000-05-26,10.0
207407701015076,79,107407701015076,0740770101,65653,234.42706066818,11.974929820682,109252,4XMM J153742.4+115829,234.426369237156,11.97529362312284,J153742.3+115831,54240.0,638.0,2754.0,2CXO J153742.3+115831,5591,2005-04-10,35.6
201573601010066,24,103059006010022,0305900601,58743,197.25625392646,21.379237666834,14937,4XMM J130901.4+212243,197.2561808231883,21.378693930066778,J130901.4+212243,56066.0,246.0,5992.0,2CXO J130901.4+212243,2790,2002-05-21,19.2
201451902010030,30,101451902010030,0145190201,56634,229.06665600639,56.283502972589,41755,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
200731403010015,12,100731402010012,0073140201,54503,241.24044657639,32.882048499476,29318,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
201095201010003,20,107851020010018,0785102001,67247,35.741389023702,-4.3113641957038,19041,4XMM J022257.9-041840,35.74153050987752,-4.311349189918651,J022257.9-041840,55534.0,367.0,4387.0,2CXO J022257.9-041840,18258,2016-09-26,9.9
202019401010071,88,102019401010071,0201940101,57554,169.91539924512,21.372733520897,106925,4XMM J111939.6+212220,169.91618765118096,21.37253076629949,J111939.8+212221,56274.0,23.0,6429.0,2CXO J111939.8+212221,5790,2005-03-25,52.3
201095201010003,11,107935813010013,0793581301,67614,35.742306058161,-4.3115375828779,6040,4XMM J022257.9-041840,35.74153050987752,-4.311349189918651,J022257.9-041840,55534.0,367.0,4387.0,2CXO J022257.9-041840,18258,2016-09-26,9.9
209047202010071,71,109047202010071,0904720201,72812,138.44710510934,29.932155603566,23762,4XMM J091347.3+295555,138.44727744273774,29.931938232829463,J091347.3+295554,56304.0,616.0,5804.0,2CXO J091347.3+295554,5789,2005-01-13,17.9
203063706010002,2,103063706010002,0306370601,58788,152.95726645298,46.483590539239,35055,4XMM J101149.7+462900,152.9573333047839,46.48365838360258,J101149.7+462901,52376.0,521.0,943.0,2CXO J101149.7+462901,21395,2019-02-20,17.8
201090701010028,38,108650115010038,0865011501,71491,158.8151524856,39.652100101726,91140,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
200823401010058,46,102035602010046,0203560201,57763,169.39372585023,7.8017052710242,80034,4XMM J111734.5+074805,169.39415040313747,7.801720826171559,J111734.5+074806,56272.0,438.0,5369.0,2CXO J111734.5+074806,363,2000-06-02,26.5
209016303010004,4,109016303010004,0901630301,72358,180.69642139722,57.763955381764,4762,4XMM J120247.1+574550,180.6967044779842,57.76407251851134,J120247.2+574550,56658.0,37.0,7091.0,2CXO J120247.2+574550,5757,2005-09-02,59.0
201451902010030,122,108040904010122,0804090401,68262,229.06777821941,56.284231894466,36043,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
200842305010008,7,100842305010008,0084230501,54588,41.910906169473,-3.6126471085225,29999,4XMM J024738.6-033645,41.91091105904479,-3.612475504191542,J024738.6-033645,56564.0,901.0,7053.0,2CXO J024738.6-033645,524,2000-09-08,10.0
201088605010022,24,101088605010022,0108860501,55139,124.90760741306,21.114480323896,18998,4XMM J081937.8+210652,124.9072999888624,21.114451925467627,J081937.7+210652,53321.0,261.0,1927.0,2CXO J081937.7+210652,7929,2007-09-20,28.3
201109302010047,56,108027109010056,0802710901,68924,150.24856285188,55.861294079737,19162,4XMM J100059.4+555139,150.24787934990104,55.86116342175639,J100059.4+555140,56624.0,522.0,7084.0,2CXO J100059.4+555140,362,2000-04-16,47.7
201125217010043,16,108910202010016,0891020201,72296,187.16263144836,44.03041118532,38062,4XMM J122839.0+440149,187.1628053080542,44.03059594409195,J122839.0+440150,56367.0,414.0,6636.0,2CXO J122839.0+440150,2031,2001-02-04,26.6
208244502010093,46,108910203010046,0891020301,72350,187.6086447423,41.715400453368,39762,4XMM J123026.0+414256,187.60892611189104,41.71603367524552,J123026.0+414257,53112.0,57.0,1452.0,2CXO J123026.0+414257,4726,2004-11-20,39.6
201451902010030,73,108040905010073,0804090501,68268,229.06651845442,56.283422019078,40042,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
201095201010003,16,107851019010015,0785101901,67249,35.741499756657,-4.3111027961914,19041,4XMM J022257.9-041840,35.74153050987752,-4.311349189918651,J022257.9-041840,55534.0,367.0,4387.0,2CXO J022257.9-041840,18258,2016-09-26,9.9
200597523015020,17,100597524010016,0059752401,54409,242.49737618505,54.076780614504,20071,4XMM J160959.2+540437,242.4965983546083,54.07715815689846,J160959.1+540437,56810.0,446.0,7563.0,2CXO J160959.1+540437,5863,2006-02-03,4.9
201112901010009,9,108414810010009,0841481001,70309,147.79567418428,39.290398732595,43762,4XMM J095110.9+391726,147.79567979148044,39.29066606786613,J095110.9+391726,55945.0,242.0,4636.0,2CXO J095110.9+391726,2117,2001-03-26,2.6
207626303010010,10,107626303010010,0762630301,66729,184.58070713547,29.253394201273,20061,4XMM J121819.3+291512,184.58033129386035,29.253657247196717,J121819.2+291513,53827.0,290.0,2232.0,2CXO J121819.2+291513,4772,2004-04-07,4.3
200131401010032,2,105541702010002,0554170201,60923,213.20676169544,-3.1224380621312,90472,4XMM J141249.6-030720,213.2070914558974,-3.122107893524904,J141249.7-030719,52378.0,84.0,916.0,2CXO J141249.7-030719,358,2000-08-14,8.8
201279204010038,34,101279212010034,0127921201,56230,214.1825808442,52.371904600632,14910,4XMM J141644.0+522218,214.18318807415065,52.37203967448506,J141643.9+522219,56415.0,829.0,6742.0,2CXO J141643.9+522219,3305,2002-08-11,29.4
201451902010030,31,108842202010031,0884220201,71276,229.06718931393,56.284292120968,65073,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
200731403010015,11,107644605010011,0764460501,66818,241.2402495028,32.881567843744,59941,4XMM J160457.7+325254,241.2404088810074,32.88153257650129,J160457.6+325253,55719.0,723.0,4961.0,2CXO J160457.6+325253,2791,2002-01-07,20.4
202033607010121,112,102033607010121,0203360701,57697,150.49038133064,2.6350220178677,32637,4XMM J100157.7+023804,150.49064254989906,2.63462829760258,J100157.7+023804,55630.0,940.0,4737.0,2CXO J100157.7+023804,15207,2012-11-25,14.9
201090701010028,31,105064401010029,0506440101,60453,158.81523389202,39.652510381011,91393,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
201095201010003,3,101095201010003,0109520101,55259,35.741473414217,-4.3113607344991,21990,4XMM J022257.9-041840,35.74153050987752,-4.311349189918651,J022257.9-041840,55534.0,367.0,4387.0,2CXO J022257.9-041840,18258,2016-09-26,9.9
201109302010047,31,108027102010031,0802710201,68529,150.24810844851,55.861548043041,19441,4XMM J100059.4+555139,150.24787934990104,55.86116342175639,J100059.4+555140,56624.0,522.0,7084.0,2CXO J100059.4+555140,362,2000-04-16,47.7
201109302010047,46,108027107010046,0802710701,68586,150.24877023581,55.861656474615,19441,4XMM J100059.4+555139,150.24787934990104,55.86116342175639,J100059.4+555140,56624.0,522.0,7084.0,2CXO J100059.4+555140,362,2000-04-16,47.7
201090701010028,16,108650117010016,0865011701,71503,158.81549488586,39.652331018981,92139,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
200813408010009,9,100813408010009,0081340801,54529,183.59455822582,2.9633955797151,19998,4XMM J121422.6+025748,183.5949791171109,2.963587976701298,J121422.8+025749,55633.0,165.0,4749.0,2CXO J121422.8+025749,4110,2003-04-15,10.0
208851001010007,7,108851001010007,0885100101,71590,207.59911430375,40.261541005624,53464,4XMM J135023.7+401541,207.59899926341257,40.26216955982387,J135023.7+401543,53050.0,73.0,1377.0,2CXO J135023.7+401543,20773,2018-08-17,15.0
200131401010032,13,102018303010010,0201830301,57504,213.20676957498,-3.1225508472575,19970,4XMM J141249.6-030720,213.2070914558974,-3.122107893524904,J141249.7-030719,52378.0,84.0,916.0,2CXO J141249.7-030719,358,2000-08-14,8.8
201090701010028,15,106754403015009,0675440301,62844,158.81510453973,39.652716401285,32219,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
206524006015060,65,106524006015060,0652400601,62022,37.197764709503,0.72204439300664,43870,4XMM J022847.4+004319,37.197652358513096,0.7223914788516772,J022847.4+004320,52200.0,426.0,705.0,2CXO J022847.4+004320,8621,2007-11-29,9.1
202033612010051,71,103023516010071,0302351601,58378,150.06217021821,2.6600826921608,55478,4XMM J100014.9+023933,150.06206778176858,2.6594633710974813,J100014.8+023934,55630.0,808.0,4737.0,2CXO J100014.8+023934,7997,2006-12-30,45.4
202033601010045,45,102033601010045,0203360101,57691,150.81695854943,2.667552010834,29036,4XMM J100316.1+024003,150.81722978815804,2.667517436418747,J100316.1+024002,55650.0,509.0,4738.0,2CXO J100316.1+024002,15233,2013-05-21,46.5
202033608010075,66,102033608010075,0203360801,57698,150.42515810017,2.0664196087851,34793,4XMM J100141.9+020357,150.4248867555845,2.06614075852984,J100141.9+020358,52235.0,231.0,501.0,2CXO J100141.9+020358,8005,2007-04-25,31.6
201095203010083,76,101095203010083,0109520301,55261,36.383119642693,-4.7289529992288,17993,4XMM J022531.9-044344,36.382832423763546,-4.729467559953076,J022531.8-044345,56605.0,35.0,7236.0,2CXO J022531.8-044345,6864,2006-11-12,29.7
201451902010030,63,107248102010065,0724810201,64764,229.06762502132,56.28354040347,34041,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20830,2017-11-07,51.3
200928001010015,18,100928002010018,0092800201,54703,127.91286920774,52.701592266375,100101,4XMM J083139.0+524205,127.9129610476968,52.70150226506805,J083139.1+524205,51883.0,191.0,444.0,2CXO J083139.1+524205,1643,2000-10-11,9.1
203059003010035,10,104028503010010,0402850301,59163,197.21843607303,21.471848505308,5171,4XMM J130852.2+212818,197.2178347046571,21.47195866496753,J130852.2+212819,56066.0,251.0,5992.0,2CXO J130852.2+212819,731,2000-06-24,9.5
201112702010023,1,107444110010001,0744411001,66303,227.52162229501,5.6346389002787,44746,4XMM J151005.1+053804,227.5214467817216,5.634910314141979,J151005.1+053805,55652.0,766.0,4776.0,2CXO J151005.1+053805,10436,2009-04-01,4.7
201635601010016,41,103059006010037,0305900601,58743,197.2007696736,21.537919105183,14937,4XMM J130848.1+213218,197.2009218874075,21.538576888709525,J130848.2+213218,56047.0,542.0,5864.0,2CXO J130848.2+213218,2790,2002-05-21,19.2
200960201010003,8,103040307015007,0304030701,58570,184.52995006382,29.936845470699,34570,4XMM J121807.1+295611,184.5297869584357,29.9365062085182,J121807.1+295611,53827.0,228.0,2232.0,2CXO J121807.1+295611,849,2000-05-26,10.0
201475112010065,57,101475113010060,0147511301,56722,163.74631914104,57.648713088096,83740,4XMM J105458.9+573856,163.745977772576,57.64882814060254,J105459.0+573855,56666.0,492.0,7102.0,2CXO J105459.0+573855,1683,2001-07-05,4.7
206050009015004,5,106738509010005,0673850901,62714,137.45256357685,10.942654328013,14745,4XMM J090948.6+105633,137.45255062424735,10.94286541896549,J090948.6+105634,53050.0,431.0,1739.0,2CXO J090948.6+105634,924,2000-10-02,29.8
201090701010028,20,108650118010020,0865011801,71530,158.81537669721,39.652566486401,92142,4XMM J103515.6+393909,158.81524459541015,39.65264475174022,J103515.6+393909,53003.0,270.0,1432.0,2CXO J103515.6+393909,3319,2002-03-26,5.1
