# ObsID,unabsorbed,model,Cstat,nH,nH error plus,nH error minus,gamma,gamma error plus,gamma error minus,0.3-7.5 flux,xflux error plus,xflux_error_minus,2-10 flux,flux210 error plus,flux210 error minus,Soft flux,fluxsoft error plus,fluxsoft error minus,Medium flux,fluxmed error plus,fluxmed error minus,Hard flux,fluxhard error plus,fluxhard error minus,Sum flux,fluxsum error plus,fluxsum error minus,Test Statistic,Ce,Cv,CXO name,RA,Dec,Z,galactic nH,counts,luminosity,luminosity error,Flux_OIII_5006,Flux_OIII_5006_err,Fx/F[OIII],Fx/F[OIII].1,compton thick,srcid,src_num,detid,observation_id,observation_oid,ra,dec,duration,IAUNAME,ra_2,dec_2,IAUstripped,MJD,FIBERID,PLATE,CSC21P_name,CHANDRA_OBSID, OBSDATE, TIME
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,42.0,108918015010042.0,0891801501,71732.0,229.06711551856,56.283834228951,62928.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,42.0,108243202010042.0,0824320201,69886.0,229.06719911385,56.284192135355,59662.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,43.0,108938103010043.0,0893810301,71997.0,229.0666204479,56.283848848233,47743.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,51.0,108040908010051.0,0804090801,69913.0,229.06770536414,56.283766430911,38663.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,62.0,107957126010062.0,0795712601,68595.0,229.06691576303,56.283378033055,57922.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,26.0,108243207010026.0,0824320701,71027.0,229.06663791842,56.283875083041,63800.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,33.0,108511808010033.0,0851180801,70070.0,229.06706678475,56.28368128401,61761.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,100.0,108040910010100.0,0804091001,69924.0,229.06669665055,56.283428048455,46362.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,35.0,108842203010035.0,0884220301,71285.0,229.06684022252,56.283959621925,64646.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,54.0,107295613010059.0,0729561301,65227.0,229.0670685387,56.283990502765,42041.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,29.0,101451901010029.0,0145190101,56633.0,229.06758984766,56.283975653579,50296.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,30.0,101451902010030.0,0145190201,56634.0,229.06665600639,56.283502972589,41755.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,122.0,108040904010122.0,0804090401,68262.0,229.06777821941,56.284231894466,36043.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,73.0,108040905010073.0,0804090501,68268.0,229.06651845442,56.283422019078,40042.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,31.0,108842202010031.0,0884220201,71276.0,229.06718931393,56.284292120968,65073.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,63.0,107248102010065.0,0724810201,64764.0,229.06762502132,56.28354040347,34041.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,53.0,106739203010061.0,0673920301,62727.0,229.06807932758,56.283987830464,17041.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,41.0,109130801010041.0,0913080101,72751.0,229.06663520756,56.284058144663,78902.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,31.0,108243206010031.0,0824320601,70824.0,229.06671663844,56.283596944558,61563.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,41.0,108243203010041.0,0824320301,69907.0,229.06646770482,56.283753258648,49103.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,38.0,108243204010038.0,0824320401,69921.0,229.06659124894,56.283712383368,64463.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,56.0,108040907010056.0,0804090701,68275.0,229.0682379068,56.283734666427,40039.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
20995,True,ERROR,458.0221115912945,0.0338285996800462,62.48854430406231,,-2.17812760314823,8.796239038147164,8.796239038147164,1.8990667348547863e-14,1.5516102063921665e-14,1.5516102063921665e-14,6.319613153393372e-14,2.8706449611993355e-14,2.8706449611993355e-14,3.169705036850727e-19,3.4447979731989195e-14,3.4447979731989195e-14,1.3266013041319336e-16,3.4330792668574025e-14,3.4330792668574025e-14,3.361025241020869e-15,3.10764753351875e-14,3.10764753351875e-14,3.4938553104884106e-15,3.094548548459465e-14,3.094548548459465e-14,12.529891825459746,207.61373305284104,399.39540945445907,2CXO J151616.0+561701,229.0670223994407,56.283780157629536,0.29330033,0.0201,50,5.2916983545780596e+42,4.323520087744461e+42,28.21228,4.757159,67.31347962145514,56.15672360540611,False,201451902010030.0,38.0,109130802010038.0,0913080201,72824.0,229.06691097025,56.28390558918,69764.0,4XMM J151616.0+561701,229.0670223994407,56.283780157629536,J151616.0+561701,56453.0,504.0,6796.0,2CXO J151616.0+561701,20995,2018-03-01,16.0
3038,True,main,501.0581895784902,5.970816732282086e-05,0.0204917309124674,,1.7167394637102658,0.1324327511802134,0.1324327511802134,2.391200525564845e-13,2.0373351727913715e-14,2.0373351727913715e-14,1.715508058307755e-13,8.793746349558938e-14,8.793746349558938e-14,2.4881616109103142e-14,2.346073939875938e-13,2.346073939875938e-13,9.145619352133301e-14,1.680306743670995e-13,1.680306743670995e-13,7.593790164658597e-14,1.8355044864617155e-13,1.8355044864617155e-13,1.9217149184138985e-13,6.732200317495743e-14,6.732200317495743e-14,11.150531316610117,267.84949424276004,437.41971686747786,2CXO J173801.1+583012,264.5050088008918,58.50335094028919,0.33020106,0.034,150,8.771324948870741e+43,7.473287430001546e+42,85.10259,13.63946,280.9785842669235,51.000514861853745,False,207829401010012.0,13.0,107829401010012.0,0782940101,67487.0,264.50541079415,58.50314676548,20040.0,4XMM J173801.2+583011,264.5050088008918,58.50335094028919,J173801.1+583012,52017.0,32.0,366.0,2CXO J173801.1+583012,3038,2002-08-05,4.6
9370b,True,main,565.5495087146496,0.0008643771244717,0.0265961284321461,,1.9701781545601191,0.2497578763944967,0.2497578763944967,3.359483031027292e-14,4.249045406374787e-15,4.249045406374787e-15,1.9200260928080722e-14,1.864414676539078e-14,1.864414676539078e-14,5.144687559974491e-15,3.269946624395881e-14,3.269946624395881e-14,1.4370657290598543e-14,2.3473695592323005e-14,2.3473695592323005e-14,9.178267179187978e-15,2.866638111265746e-14,2.866638111265746e-14,2.869751353809075e-14,9.14653004389076e-15,9.14653004389076e-15,15.290635205747913,254.70128178141104,413.2812804661444,2CXO J212957.0+000208,322.4877408735431,0.0357469759506893,0.5569251,0.0321,92,4.2758931310076594e+43,5.408113063426277e+42,144.9461,8.411953,23.17746411271012,3.225337145646034,False,200930302010011.0,11.0,100930302010011.0,0093030201,54723.0,322.48781637961,0.0356804518886209,55291.0,4XMM J212957.0+000208,322.4877408735431,0.0357469759506893,J212957.0+000208,55476.0,63.0,4193.0,2CXO J212957.0+000208,9370,2009-04-03,29.6
11728,True,main,516.2604353117615,0.0,0.1172288927691966,,2.0872659982958224,0.2260529127984125,0.2260529127984125,9.050281237305697e-14,9.384883455616656e-15,9.384883455616656e-15,4.6661557130656095e-14,5.322936820118133e-14,5.322936820118133e-14,1.5599145535848083e-14,8.429049757875307e-14,8.429049757875307e-14,4.035931863078962e-14,5.953156150606754e-14,5.953156150606754e-14,2.3028673433049413e-14,7.686240875947087e-14,7.686240875947087e-14,7.903150497187648e-14,2.0856235191077044e-14,2.0856235191077044e-14,12.94957734604044,251.8989555674105,416.7591660910743,2CXO J233731.7+002600,354.3824567106792,0.4332929204472137,0.3138215,0.0367,112,2.9492037191169966e+43,3.058240121499698e+42,228.7357,5.308202,39.56654443231073,4.204427007905198,False,200423413010006.0,10.0,108273504010010.0,0827350401,71125.0,354.38243196456,0.43330363148393,32811.0,4XMM J233731.7+002559,354.3824567106792,0.4332929204472137,J233731.7+002600,52525.0,493.0,682.0,2CXO J233731.7+002600,11728,2009-08-18,16.8
